body,rate,likes,dislikes,created_at,is_buyer,product_id,Price,clean_body,word_count,char_len,unique_word_ratio,emoji_count,hour,dayofweek,iso_score,lof_score,knn_dist,ensemble_score,ae_score,threshold_Isolation,is_outlier_Isolation,threshold_LOF,is_outlier_LOF,threshold_KNN,is_outlier_KNN,threshold_Ensemble,is_outlier_Ensemble,threshold_Autoencoder,is_outlier_Autoencoder,votes,is_outlier_consensus,explain
من چند مدتی بود که مژه هام رو کاشت میکردم و وقتی برمیداشتم کم شدن و ضعیف شدن و حتی ریزشش اذیتم میکرد مجبور میشد مجدد کاشت کنم! با توجه به نظرات کاربران تهیه کردم این محصول رو و فکر نمیکردم تاثیرش انقدر سریع باشه دقیقا ۱۲ روز از مصرفش میگذره و یک مرتبه روز و یک مرتبه شب (گاها فقط شب ها) استفاده میکنم، نه تنها ریزش ندارم بلکه خییییییلی پر شده مژه هام من همیشه مژه هام کوتاه بود اما خیلی بلند شده الان مژه ام و باز هم میگم خیلی پر شده طوری که همه ازم میپرسن چیکار کردم برای ابرو هم تاثیرش در رشد و ضخامت ابرو همینقدر عالی بوده و تا الان برای ۳نفر از عزیزامم تهیه کردم😍😍ممنونم از شرکت این محصول و نظرات منصفانه دوستان و دیجی کالا♥️,5.0,20,0,,True,6935055,1350000,من چند مدتی بود که مژه هام رو کاشت می کردم و وقتی برمیداشتم کم شدن و ضعیف شدن و حتی ریزشش اذیتم می کرد مجبور می شد مجدد کاشت کنم با توجه به نظرات کاربران تهیه کردم این محصول رو و فکر نمی کردم تاثیرش انقدر سریع باشه دقیقا روز از مصرفش میگذره و یک مرتبه روز و یک مرتبه شب گاها فقط شب ها استفاده می کنم نه تنها ریزش ندارم بلکه خیلی پر شده مژه هام من همیشه مژه هام کوتاه بود اما خیلی بلند شده الان مژه ام و باز هم میگم خیلی پر شده طوری که همه ازم میپرسن چیکار کردم برای ابرو هم تاثیرش در رشد و ضخامت ابرو همینقدر عالی بوده و تا الان برای نفر از عزیزامم تهیه کردم ممنونم از شرکت این محصول و نظرات منصفانه دوستان و دیجی کالا,139,618,0.6474820143884892,1,-1,-1,-0.010453132352374328,-5.421558090560737,13.329138602111087,0.4267475587255503,1.4574983669888961,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,طول متن غیرمعمول (139 کلمه)؛ امتیاز افراطی (5.0)؛ الگوی تعامل نامتوازن؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
بسته بندی مطلوبی داره,2.67,0,0,,True,683596,800000,بسته بندی مطلوبی داره,4,21,1.0,0,-1,-1,-0.015314989535778811,-3.6499426013440814,4.570109698786952,0.3377365472230826,0.09042383604735794,-0.026150216236085322,1,-4.831470228940646,1,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، LOF، Ensemble
کیفیت مناسب.خرید مجدد من بود,4.0,0,0,,True,2710998,790000,کیفیت مناسب خرید مجدد من بود,6,28,1.0,0,-1,-1,-0.030775824150625408,7.119199215093365,6.088197773655397,0.3147704582032773,0.8120912010944452,-0.026150216236085322,0,-4.831470228940646,1,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: LOF، KNN، Ensemble، Autoencoder
با توجه به قیمتش بد نبود. ,0.0,0,0,,True,2841820,200000,با توجه به قیمتش بد نبود,6,24,1.0,0,-1,-1,-0.004220337852741729,-4.606982962837175,7.008112381115382,0.38545211933783574,0.25594644004302464,-0.026150216236085322,1,-4.831470228940646,1,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,5,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، LOF، KNN، Ensemble، Autoencoder
خیلییی خوب بود من رنگ سبز و سفارش دادم و به دستم رسید واقعا رنگ خوبی داره اول فکر میکردم رنگش مثل ماژیکه ولی واقعا عالی بود,5.0,8,0,,True,2056018,596900,خیلی خوب بود من رنگ سبز و سفارش دادم و به دستم رسید واقعا رنگ خوبی داره اول فکر می کردم رنگش مثل ماژیکه ولی واقعا عالی بود,28,122,0.8571428571428571,0,-1,-1,-0.025314735744087713,-5.255660825474734,7.322371958303508,0.33855951643577153,0.32001782309393895,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,امتیاز افراطی (5.0)؛ الگوی تعامل نامتوازن؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
خیلی خوشبو و خوب بود بسته بندی تمیز و مرتب در کل راضیم,3.0,0,0,,True,3239469,2000000,خیلی خوشبو و خوب بود بسته بندی تمیز و مرتب در کل راضیم,13,54,0.9230769230769232,0,-1,-1,-0.011805904205453466,-5.171464042545374,8.370277097621841,0.37965085762505085,0.4783602013489214,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
از رمانهای ادبی خوب,0.0,0,0,,True,1766201,350000,از رمانهای ادبی خوب,4,19,1.0,0,-1,-1,-0.03634588879765066,-3.962228487439239,5.986229275980578,0.30075052101495375,0.24983438461127505,-0.026150216236085322,0,-4.831470228940646,1,5.491725233239491,1,0.3064265381176661,0,0.19635706898523037,1,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: LOF، KNN، Autoencoder
خوب و مطلوب  و راضی هستم,3.0,0,0,,True,8110575,1380000,خوب و مطلوب و راضی هستم,6,23,0.8333333333333334,0,-1,-1,-0.006261314591162137,-0.986500954097508,3.626719179831204,0.35070334511471407,0.09399417493468917,-0.026150216236085322,1,-4.831470228940646,1,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,0,3,1,تأیید چند مدل: Isolation، LOF، Ensemble
در کل به نسبت قیمتش مناسب هست. بیشتر در دسته دمپایی قرار میگیره تا صندل. جنسش کاملا لاستیکی هست و استحکام مناسبی داره. برای استفاده بعنوان دمپایی خوب هست. برای خرید باید یک شماره بزرگتر از سایز خودتون انتخاب کنید.,3.0,3,0,,True,1607556,977500,در کل به نسبت قیمتش مناسب هست بیشتر در دسته دمپایی قرار میگیره تا صندل جنسش کاملا لاستیکی هست و استحکام مناسبی داره برای استفاده بعنوان دمپایی خوب هست برای خرید باید یک شماره بزرگتر از سایز خودتون انتخاب کنید,40,208,0.875,0,-1,-1,-0.017326416894484498,-5.463618247140109,5.989264297753936,0.3455665256701686,0.16626477581344407,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,تأیید چند مدل: Isolation، KNN، Ensemble
عالی است بو خوبی دارد وتاریخ بروز هست ممنون,4.0,0,0,,True,3831043,210000,عالی است بو خوبی دارد وتاریخ بروز هست ممنون,9,43,1.0,0,-1,-1,-0.0410670067092766,-4.7811665439891025,5.783302062305139,0.2878357828296128,0.2732560134578744,-0.026150216236085322,0,-4.831470228940646,1,5.491725233239491,1,0.3064265381176661,0,0.19635706898523037,1,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: LOF، KNN، Autoencoder
کاربردی و خوش رنگ,5.0,0,0,,True,2406877,239000,کاربردی و خوش رنگ,4,17,1.0,0,-1,-1,-0.017039799687373902,-5.061301588949152,7.476650694432115,0.35941238809064746,1.1348271236939396,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
خیلی خوب صورتو پاکسازی میکنه و بعد از استفاده فوق العاده نرم میشه پوست,5.0,0,0,,True,2159996,979300,خیلی خوب صورتو پاکسازی میکنه و بعد از استفاده فوق العاده نرم میشه پوست,14,70,1.0,0,-1,-1,-0.022177397243078156,-5.376851704309445,6.313121161838851,0.3370106812786556,0.1440815253306865,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
بسیار نرم کنندس و بوی خیلی خوشی داره,5.0,1,0,,False,260130,2150000,بسیار نرم کنندس و بوی خیلی خوشی داره,8,36,1.0,0,-1,-1,-0.025384064493705727,-5.557896779403032,5.715967592875295,0.32417143665555037,0.07766946060044955,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
خیلی محصول کاربردی و خوبیه براحتی پوست را تمیز میکنه و بوی بسیار مطبوعی داره.,5.0,1,0,,True,2780759,915700,خیلی محصول کاربردی و خوبیه براحتی پوست را تمیز میکنه و بوی بسیار مطبوعی داره,15,76,0.9333333333333332,0,-1,-1,-0.03414350014055595,-5.04930559506393,7.109177331420996,0.3158807253147478,1.5253953371390103,-0.026150216236085322,0,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,3,1,امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
کیف خریداری شده با توجه به قیمت راضی کننده است.جنس نرمی دارد و طول بندش نیز مناسب است.البته من رنگ قهوه ای درخواست کردم ولی رنگ مشگی ارسالی هم راضی کننده است. از نظر ابعادی کمی جمع و جورتر از ابعاد معرفی محصول است.اما در کل با توجه به قیمت کیف مناسب و جاداری است .....,3.3,1,0,,True,782825,1800000,کیف خریداری شده با توجه به قیمت راضی کننده است جنس نرمی دارد و طول بندش نیز مناسب است البته من رنگ قهوه ای درخواست کردم ولی رنگ مشگی ارسالی هم راضی کننده است از نظر ابعادی کمی جمع و جورتر از ابعاد معرفی محصول است اما در کل با توجه به قیمت کیف مناسب و جاداری است,58,261,0.7241379310344828,0,-1,-1,-0.0033794039473522552,-5.701283600921368,5.238637634255951,0.37176362627212317,0.25062280909179946,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,1,3,1,تأیید چند مدل: Isolation، Ensemble، Autoencoder
از هم داره میپاشه,1.0,0,0,,True,1072183,187500,از هم داره میپاشه,4,17,1.0,0,-1,-1,-0.022956216554260445,-5.166128506803304,6.045280090516415,0.3328048821737355,0.2457729932520884,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (1.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
برای چندمین استفاده می کنم، بسیار راضی هستم,5.0,0,0,,True,2408987,1399300,برای چندمین استفاده می کنم بسیار راضی هستم,8,42,1.0,0,-1,-1,-0.018039660780444333,-4.712222819537473,4.5444147070828365,0.3310926626718033,0.142147421733827,-0.026150216236085322,1,-4.831470228940646,1,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، LOF، Ensemble
بسیار با کیفیت و خوب است و خصوصا در استخر بسیار کاربردی است,4.0,0,0,,True,1699642,1278000,بسیار با کیفیت و خوب است و خصوصا در استخر بسیار کاربردی است,13,59,0.7692307692307693,0,-1,-1,-0.012155664161667412,-5.524189708168428,7.451444642012066,0.37069088248801624,0.21308494201459016,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,4,1,تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
جنسش خوبه فقط با این بسته بندی شکیل نیومد تو یک کارتن ساده بود اگر میخواین هدیه بدید خوب نیست بسته بندیش,3.3,1,34,,True,1151619,1200000,جنسش خوبه فقط با این بسته بندی شکیل نیومد تو یک کارتن ساده بود اگر میخواین هدیه بدید خوب نیست بسته بندیش,22,104,0.9545454545454546,0,-1,-1,-0.029347081765140337,-5.826799809849743,12.761707403012547,0.3772293822150505,0.7419233373440273,-0.026150216236085322,0,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,3,1,نسبت واژه‌های یکتا نامعمول (0.95)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
عالی و کاربردی,0.0,0,0,,True,91968,810000,عالی و کاربردی,3,14,1.0,0,-1,-1,-0.017092020778936956,-2.144425886799846,3.2502484552577164,0.32186434183434715,0.07695787055272692,-0.026150216236085322,1,-4.831470228940646,1,5.491725233239491,0,0.3064265381176661,1,0.19635706898523037,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، LOF، Ensemble
ارزش راضیم,0.0,0,0,,True,1632629,367500,ارزش راضیم,2,10,1.0,0,-1,-1,-0.0016698427188541753,-4.936583833320652,5.593235074937064,0.3789294717291203,0.06695483394655226,-0.026150216236085322,1,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,0,3,1,طول متن غیرمعمول (2 کلمه)؛ نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
قیمت مناسب و کیفیت خوب 👌,5.0,0,0,,True,1547075,1590000,قیمت مناسب و کیفیت خوب,5,22,1.0,1,-1,-1,-0.027146810275496813,-5.482165321676762,8.243134135785535,0.3423985570916703,0.7855714580143991,-0.026150216236085322,0,-4.831470228940646,0,5.491725233239491,1,0.3064265381176661,1,0.19635706898523037,1,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
